,SMILES1,SMILES2,result
16628,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,O=c1[nH]c(=O)n(C2CCCO2)cc1F,0
16629,NC(=O)CN1CCCC1=O,O=C(O)CC(O)(CC(=O)O)C(=O)O,1
16630,C[Si](C)(C)C1=C(c2c(F)c(F)c(F)c(F)c2F)C([Si](C)(C)C)=C1[Si](C)(C)C,C[Si](C)(C)C1=C(c2c(F)c(F)c(F)c(F)c2F)C([Si](C)(C)C)=C1[Si](C)(C)C,1
16631,Fc1c(F)c(OCC(COc2c(F)c(F)c(I)c(F)c2F)(COc2c(F)c(F)c(I)c(F)c2F)COc2c(F)c(F)c(I)c(F)c2F)c(F)c(F)c1I,COC(=O)c1cc(O)cc(O)c1,0
16632,Nc1nc(-c2ccccc2)cs1,O=C(O)C=CC(=O)O,1
16633,CC(=O)NC(=O)c1ccccc1,C#Cc1cc(-n2cc(-c3cc(C(C)(C)C)cc(C(C)(C)C)c3)nn2)cc(C(C)(C)C)c1,0
16634,CC(=O)Oc1cc(OC(C)=O)c2ccc3c(OC(C)=O)cc(OC(C)=O)c4ccc1c2c43,O=C1c2cc([N+](=O)[O-])cc([N+](=O)[O-])c2-c2c1cc([N+](=O)[O-])cc2[N+](=O)[O-],1
16635,OCc1ccccc1,CC(C)(C)C1=CC2=CC(C#Cc3ccccn3)=C3C=C(C(C)(C)C)C=C4C=C(C#Cc5ccccn5)C(=C1)C2(C)C43C,0
16636,Cc1ccc(O)cc1,CC(C)N(C(=O)C(=O)N(C(C)C)C(C)C)C(C)C,1
16637,NC(=O)c1cccnc1,CN(C)c1ccc(C=O)cc1,0
16638,Nc1nc(N)nc(Nc2nc(N)nc(N)n2)n1,CC(C)(C)c1ccc(C(c2ccc(OCCn3cc(CN4C(=O)c5ccc6c7c(ccc(c57)C4=O)C(=O)N(Cc4cn(CCOc5ccc(C(c7ccc(C(C)(C)C)cc7)(c7ccc(C(C)(C)C)cc7)c7ccc(C(C)(C)C)cc7)cc5)nn4)C6=O)nn3)cc2)(c2ccc(C(C)(C)C)cc2)c2ccc(C(C)(C)C)cc2)cc1,0
16639,O=c1[nH]cc(I)c(=O)[nH]1,c1ccc2c(c1)[nH]c1c2ccc2c3ccccc3[nH]c21,0
16640,COc1cc(/C=C/C(=O)O)ccc1O,NC(=O)c1cccnc1,1
16641,c1cc2cc(c1)CCCc1cc(c3cc1CCCc1cc(c4cc1CCCc1cc(c5cc1CCCc1cccc(c1)CCC5)CCC4)CCC3)CCC2,Nn1cnnc1,0
16642,O=C(O)CCSCCC(=O)O,NC(=O)c1cccc([N+](=O)[O-])c1,0
16643,CC(C)CC([NH3+])C(=O)[O-],CN1c2cc(ncn2)N(C)c2ncnc(c2Br)N(C)c2cc(ncn2)N(C)c2ncnc1c2Br,0
16644,O=C(O)c1c2cccc1COCCOCCOCCOCCOCCOCCOCCOCCOC2,C12C3C4C1C1C2C3C41C12C3C4C5C3C1C5C42,0
16645,Clc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,[O-][n+]1cccc2ccccc21,0
16646,COCC1OC2OC3C(COC)OC(OC4C(COC)OC(OC5C(COC)OC(OC6C(COC)OC(OC7C(COC)OC(OC1C(O)C2OC)C(OC)C7O)C(OC)C6O)C(OC)C5O)C(OC)C4O)C(OC)C3O,CCCCC1(O)OC2=C(CCC)C(=O)C34CCC(C=C3C(=O)OC)C3CCC1=C2C34,0
16647,O=C(O)C=CC(=O)O,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21,1
16648,Cc1cc(C)c([Si](C#CC(C)(C)C)(C#CC(C)(C)C)C#CC(C)(C)C)c(C)c1,O=C(O)c1c(F)c(F)c(C(=O)O)c(F)c1F,0
16649,O=C(O)C(O)C(O)C(=O)O,CCC(N(C)C)C(O)(c1ccccc1)c1ccccc1,1
16650,CCOC(=O)CCN(C(=O)c1ccc2c(c1)nc(CNc1ccc(C#N)cc1)n2C)c1ccccn1,O=C(O)C=CC(=O)O,1
16651,Clc1ccc(Cl)cc1,Nc1ccn[nH]1,0
16652,CC(=O)Nc1nnc(S(N)(=O)=O)s1,C1COCCOCCOCCOCCOCCO1,1
16653,Nc1ncnc2c1ncn2C1CC(CO)O1,Cc1ccc(C(O)(c2ccc(C)cc2)C2OC3(CCCCC3)OC2C(O)(c2ccc(C)cc2)c2ccc(C)cc2)cc1,0
16654,Cc1cc(Br)cc(-c2nc3c(-c4ccccc4)ccc(-c4ccccc4)c3[nH]2)c1,c1ccc2c(c1)CCN2,0
16655,NC(N)=O,NC(=O)c1ccccc1N,0
16656,CC(C)c1cccc2c1N=C(Nc1c(C(C)C)cccc1C(C)C)OC2(C)C,CC(C)c1cccc(C(C)C)c1N=C1Nc2c(C(C)C)cccc2C(C)(C)O1,1
16657,O=[N+]([O-])c1ccc(O)cc1,CC[NH+](CC)Cc1cc([N+](=O)[O-])ccc1[O-],1
16658,c1ccc2c([Se][Se]c3cccc4ccccc34)cccc2c1,CC(C)n1c2ccccc2c2ccccc21,0
16659,Cc1c[nH]c(=O)[nH]c1=O,O=C1C=CC(=O)C=C1,1
16660,Fc1ccc(C2(c3ccc(F)cc3)[Se]C(c3ccc(F)cc3)(c3ccc(F)cc3)[Se]2)cc1,CCCCN(CCCC)c1ccc2c3c(oc2c1)C(O)(c1ccccc1)c1ccccc1C3=O,0
16661,Cc1ccc2ncccc2c1,O=C(Oc1ccc2ccc3cccc4ccc1c2c34)c1ccccc1Nc1ccccc1C(=O)Oc1ccc2ccc3cccc4ccc1c2c34,0
16662,CC(C)(C)c1cc2ccc3cc(C(C)(C)C)cc4c5nc6c(-c7cccs7)c7nsnc7c(-c7cccs7)c6nc5c(c1)c2c34,Cc1cc(O)cc(O)c1,0
16663,NC(=O)c1nc(F)cnc1O,NC(=O)c1ccncc1,1
16664,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,NCC(=O)O,0
16665,c1ccc2cc3ccccc3cc2c1,Cc1ccc([N+](=O)[O-])c([N+](=O)[O-])c1,0
16666,C(=Cc1ccc(C(c2ccc(C=Cc3ccncc3)cc2)(c2ccc(C=Cc3ccncc3)cc2)c2ccc(C=Cc3ccncc3)cc2)cc1)c1ccncc1,O=CNCC(=O)O,0
16667,C[Si]1(C)CCCCCCCCCC[Si](C)(C)CCCCCCCCCC1,COc1ccc(C=CC(=O)O)cc1,0
16668,CN(C)c1cccc2c1C(=O)CC1C2=C(c2ccccc2)c2ccccc21,O=C(O)/C=C\C(=O)O,0
16669,Cc1ccc(S(N)(=O)=O)cc1,O=P(c1ccccc1)(c1ccccc1)c1ccccc1,1
16670,Clc1cc(Cl)c(Cl)c(I)c1Cl,CC(CC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,0
16671,OCCCCCCO,Cc1ccc(C(O)(c2ccc(C)cc2)C2OC3(CCCCC3)OC2C(O)(c2ccc(C)cc2)c2ccc(C)cc2)cc1,0
16672,c1ccc(-c2ccc3[nH]c4ccc(-c5ccccc5)cc4c3c2)cc1,O=C1C(=O)c2cccnc2-c2ncccc21,0
16673,c1ccc(-c2ccncc2)cc1,N#Cc1ccc(O)cc1,1
16674,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,NC(N)=O,1
16675,NC12CC3CC(CC(C3)C1)C2,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,1
16676,O=C(O)CC(O)(CC(=O)O)C(=O)O,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,0
16677,COc1cc(OC)nc(N)n1,O=C(O)c1cccnc1,0
16678,[Se]=C(c1ccccc1)N1CCCc2ccc3c(c21)N(C(=[Se])c1ccccc1)CCC3,C1=[S]C(=C2[S]=CC=[S]2)[S]=C1,0
16679,O=c1[nH]cc(F)c(=O)[nH]1,O=C(O)[C@@H]1CCCN1,1
16680,O=C(O)c1ccc(O)cc1O,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,1
16681,c1cc(CCCc2ccncc2)ccn1,O=C(O)CCCC(=O)O,1
16682,Cn1c(=O)c2c(ncn2C)n(C)c1=O,COC(=O)c1cc(O)c(O)c(O)c1,1
16683,C#Cc1cccc(NC(=O)c2ccc(F)cc2)c1,Fc1c(F)c(F)c(F)c(F)c1F,1
16684,CC(=O)OCC(COC(C)=O)OC(C)=O,Cl[Si](Cl)(Cl)[Si](Cl)(Cl)Cl,0
16685,O=C1C=C(O)C(=O)C=C1O,c1ccc(Nc2ccc(Nc3ccccn3)cc2)nc1,1
16686,Cc1ccnc(N)c1,O=C(O)c1ccccc1C(=O)O,1
16687,c1ccc2n[se]nc2c1,C1=CCCC=CCC1,0
16688,CC(C)C(NC(=O)c1ccc(C(C)(C)C)cc1)C(=O)O,Fc1c(F)c(F)c(I(F)F)c(F)c1F,0
16689,O=C(Nc1ccccc1)Nc1ccccc1,c1cnc2nc[nH]c2c1,1
16690,CN1c2ccccc2C(c2ccccc2F)=NCC1C(N)C(=O)c1ccsc1,Cc1ccc(S(=O)(=O)O)cc1,1
16691,NC(=O)c1ccncc1,O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,1
16692,COc1cc(OC)cc(-c2c3nc(c4ccc([nH]4)c(-c4cc(C(F)(F)F)cc(C(F)(F)F)c4)c(-c4cc(C(F)(F)F)cc(C(F)(F)F)c4)c4nc(c5ccc([nH]5)c2-c2cc(OC)cc(OC)c2)C=C4)C=C3)c1,Brc1ccccc1,0
16693,c1ccc(C2(NCCNC3(c4ccccc4)c4ccccc4Oc4ccccc43)c3ccccc3Oc3ccccc32)cc1,Nc1ccccn1,0
16694,O=C(O)COc1ccc2ccc(OCC(=O)O)cc2c1,Cn1c(=O)c2c(ncn2C)n(C)c1=O,1
16695,O=C(O)CCC(=O)O,Cc1cccc(C)n1,1
16696,O=C(O)c1cc2ccccc2oc1=O,Nc1ccc(C(F)(F)F)cn1,1
16697,c1ccc(C2=C(c3ccccc3)C3(c4ccccc4)Cc4ccccc4CC23c2ccccc2)cc1,CN(C)C(=S)NC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,0
16698,O=C(O)c1ccccc1,Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1,1
16699,IC(I)=C(I)I,c1ccc2c(c1)cnc1ccccc12,1
16700,Cc1cc(C2(c3ccc(O)c(C)c3)C(=O)c3ccccc3C2=O)ccc1O,Cc1cc(O)c(C)cc1O,1
16701,Cn1c(=O)c2[nH]cnc2n(C)c1=O,NCCNC(=O)O,1
16702,CC(=O)Nc1ccncc1,O=C(O)CCCCCCCC(=O)O,1
16703,Fc1c(F)c(N=Nc2c(F)c(F)c(I)c(F)c2F)c(F)c(F)c1I,Cc1cc(C)c(-c2c3cccc(-c4c(C)cncc4C)c3cc3c(-c4c(C)cncc4C)cccc23)c(C)c1,1
16704,Cc1c2ccsc2c(C)c2ccsc12,Nc1ncnc(N)n1,0
16705,O=C(O)c1ccc([N+](=O)[O-])cc1Cl,Oc1cccc2cccnc12,1
16706,COc1c(OC)c2c3c(OC)c(OC)c(OC)c4c5c(OC)c(OC)c(OC)c6c7c(OC)c(OC)c(OC)c8c9c(OC)c(OC)c(OC)c%10c%11c(OC)c(OC)c(OC)c%12c(c1OC)c2c1c(c34)c(c56)c(c78)c(c%109)c1c%12%11,Cc1ccco1,0
16707,O=C(O)CC(C(=O)O)c1ccccc1,c1cc(-c2ccncc2)ccn1,1
16708,O=c1c(O)c(O)c1=O,C[n+]1cccc(C(=O)[O-])c1,1
16709,N#Cc1ccc(O)cc1,N#Cc1cccc(C#N)c1,0
16710,Nc1ccc([N+](=O)[O-])cc1,Cc1ccc(S(=O)(=O)O)cc1,1
16711,Fc1cc(F)c(I)c(F)c1F,C(#Cc1cc(C#Cc2ccccc2)cc(C#Cc2ccccc2)c1)c1ccccc1,0
16712,O=C1NCCN1CCN1CCN(C2CC(c3ccc(F)cc3)c3ccccc32)CC1,Fc1c(F)c(F)c(C#CI)c(F)c1F,0
16713,O=C(O)COc1ccc(OCC(=O)O)cc1,CCC12C3=CC=C4C=C(C#C[Si](C(C)C)(C(C)C)C(C)C)C=C(C=CC1=CC(C#C[Si](C(C)C)(C(C)C)C(C)C)=C3)C42CC,0
16714,c1ccc(-c2cc(-c3cc4ccccc4c4ccccc34)ccn2)nc1,CCC(C(N)=O)N1CCCC1=O,0
16715,CCCCCCCCCCOc1ccncc1,IC#Cc1ccc(C#CI)cc1,1
16716,c1ccc2cc3c(cc2c1)SN(N1Sc2cc4ccccc4cc2S1)S3,c1ccc2cc3c(cc2c1)S[N]S3,1
16717,NCCc1ccc(O)cc1,CCS(=O)(=O)O,1
16718,CCCc1cc(C(N)=S)ccn1,O=C(O)c1c(O)cccc1O,1
16719,CC(CCC(N)=O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,CC1CCCCC1O,1
16720,CC1(C)COB(c2ccc(-c3c4nc(c(-c5ccc(B6OCC(C)(C)CO6)cc5)c5ccc([nH]5)c(-c5ccc(B6OCC(C)(C)CO6)cc5)c5nc(c(-c6ccc(B7OCC(C)(C)CO7)cc6)c6ccc3[nH]6)C=C5)C=C4)cc2)OC1,Cc1c(Sc2sc(=S)n(O)c2C)sc(=S)n1O,0
16721,OC1c2ccccc2N=C2CCCN21,[2H]O[2H],0
16722,O=C(O)c1cccnc1Nc1cccc(C(F)(F)F)c1,O=C(O)C=CC(=O)O,1
16723,O=C1c2ccccc2S(=O)(=O)N1I,[O-][n+]1ccc(-c2ccccc2)cc1,1
16724,C#CC1(O)CCC(O)(C#C)CC1,c1cc(-c2ccncc2)ccn1,1
16725,CCCCCCC1c2cc3c4c(C#CC(=C=C(C#CC(C)(C)O)C(C)(C)C)C(C)(C)C)c2OCOc2c1cc1c(c2C#CC(=C=C(C#CC(C)(C)O)C(C)(C)C)C(C)(C)C)OCOc2c(cc5c(c2C#CC(=C=C(C#CC(C)(C)O)C(C)(C)C)C(C)(C)C)OCOc2c(cc(c(c2C#CC(=C=C(C#CC(C)(C)O)C(C)(C)C)C(C)(C)C)OCO4)C3CCCCCC)C5CCCCCC)C1CCCCCC,Fc1c(F)c(F)c(C=NN=Cc2c(F)c(F)c(F)c(F)c2F)c(F)c1F,0
16726,NNc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],Cn1c2ccccc2c2ccccc21,0
16727,O=C1C=CC(=O)N1,CC(C)Cn1c2ccccc2c2ccccc21,0
16728,CC(C)(C)c1cc(NC(=O)NCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc(C(C)(C)C)c1,Oc1cc(O)c(I)cc1I,0
16729,CCCCCCCCCCCCCCCCOc1cc(C(=O)O)cc(C(=O)O)c1,Cc1c(C)[n+](C(C)C)cn1C(C)C,0
16730,Fc1c(F)c(F)c(C#CI)c(F)c1F,Oc1ccc(-c2ccc(O)cc2)cc1,0
16731,c1cc(-c2ccncc2)c2c(-c3ccncc3)cccc2c1,O=C(O)c1ccc(C(=O)O)c2ccccc12,1
16732,O=S1(=O)c2ccccc2S(=O)(=O)C1(F)I,Cc1ccc2cc(Cl)ccc2n1,1
16733,CCCCCCCCCCc1ccc2c(c1)sc1c3ccc(CCCCCCCCCC)cc3sc21,CC1(C)C(=O)NC(=O)NC1=O,0
16734,CCCCCCCCCCCC1c2cc3c4c(C#CBr)c2OCOc2c1cc1c(c2C#CBr)OCOc2c(cc5c(c2C#CBr)OCOc2c(cc(c(c2C#CBr)OCO4)C3CCCCCCCCCCC)C5CCCCCCCCCCC)C1CCCCCCCCCCC,c1cc(-c2ccncc2)ccn1,1
16735,Cc1c(C[Se]C#N)c(C)c(C[Se]C#N)c(C)c1C[Se]C#N,Cc1nc(C)c(C)nc1C,1
16736,O=C(OC(C(=O)O)C(OC(=O)c1ccccc1)C(=O)O)c1ccccc1,Cc1ccc(O)cc1,1
16737,Nc1nc(O)c2ncn(C3CC(O)C(CO)O3)c2n1,Nc1nc(Nc2ccc(C(F)(F)F)cc2)nc(Nc2ccc(C(F)(F)F)cc2)n1,0
16738,Oc1n[nH]c2ccccc12,CCCCCCCCC,0
16739,Nc1ccccc1,CC12CCC3C(CCC4C(C)(C(=O)O)CCCC34C)(CC1=O)C2,1
16740,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,Oc1c(Cl)cc(Cl)cc1Cl,1
16741,O=C1c2ccc3c4c5ccc(c24)C(=O)N1c1cccc(c1)Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)-c1ccc(cc1)S(=O)(=O)c1ccc(cc1)Oc1cccc(c1)N(C3=O)C5=O,O=C1c2ccccc2-c2ccccc21,0
16742,CN1C(=C(O)Nc2ccccn2)C(=O)c2ccccc2S1(=O)=O,NCCO,1
16743,CC(C)CNC(=O)NC(=O)c1ccc([N+](=O)[O-])cc1,CN(C)c1ccc(NC(=O)NC(=O)Cc2ccccc2)cc1,1
16744,COc1ccc(C(=O)C(=NO)c2ccc(OC)cc2)cc1,c1ccc(Cc2ccccc2)cc1,0
16745,Fc1c(F)c(-c2c(F)c(F)c(I)c(F)c2F)c(F)c(F)c1Br,c1cc2cc(c1)NC1=NC(=Nc3[nH]c(c4ccccc34)N=C3N=C(N2)c2ccccc23)c2ccccc21,0
16746,CSC,COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c4c4c%12c5c5c6c6c8c8c%13c9c9c%10c%10c%11c%11c2c2c4c4c%12c%12c5c5c6c8c6c8c%13c9c9c%10c%10c%11c2c2c4c4c%12c5c6c5c8c9c%10c2c45)C713,0
16747,[O][Xe]([O])[O],COC(=O)C=CC=Cc1ccncc1,0
16748,[2H]O[2H],NC(Cc1c[nH]cn1)C(=O)O,0
16749,O=C(O)C1C(c2ccccc2)C2(c3ccccc3)C(=O)C1(c1ccccc1)c1c2c2ccccc2c2ccccc12,C1=CCCCOCCOCCOCCOCCOCCOCCC1,0
16750,CC(C)(C)C1=CC2=CC(C#C[Si](C)(C)C)=C3C=C(C(C)(C)C)C=C4C=C(C#C[Si](C)(C)C)C(=C1)C2(C)C43C,Cc1c[nH]c2ccccc12,0
16751,O=C(O)c1cccc(Cl)c1,Cc1cccc[n+]1O,1
16752,CC1CCCC(C)N1,Fc1c(F)c(F)c(I)c(F)c1F,1
16753,O=C1CN(N=Cc2ccc([N+](=O)[O-])o2)C(=O)N1,Nc1cccc(C(=O)O)c1,1
16754,Cc1ccc(N)cc1,Cc1c([N+](=O)[O-])cccc1[N+](=O)[O-],0
16755,NC(=O)c1ccccc1O,COc1cc(/C=C/C(=O)O)ccc1O,1
16756,CCCCCCCCCCN1C(=O)c2c(c(=c3sc(=C(C#N)C#N)c4cc(CCCCCC)sc34)sc2=c2sc(=C(C#N)C#N)c3cc(CCCCCC)sc23)C1=O,c1ccc(-c2cccc(-c3ccccn3)n2)nc1,0
16757,CC(C)Cc1ccc(C(C)C(=O)O)cc1,NC(Cc1ccccc1)C(=O)O,0
16758,O=C(O)c1ccc([N+](=O)[O-])cc1,CCNCCO,1
16759,O=C(O)c1cccc(O)c1,ON1C=CC(=c2nnc(=C3C=CN(O)C=C3)o2)C=C1,1
16760,c1ccc2c(c1)c1ccccc1c1ccccc21,COC(=O)C=CC=Cc1ccncc1,0
16761,Fc1c(F)c(N=Nc2c(F)c(F)c(Br)c(F)c2F)c(F)c(F)c1Br,Cn1cc([N+](=O)[O-])c([N+](=O)[O-])n1,0
16762,CCCCCCCCOc1ccc(C=Cc2ccncc2)cc1,Fc1c(F)c(F)c(I)c(F)c1F,1
16763,O=C(O)CCCSSCCCC(=O)O,FC(F)(I)C(F)(F)I,0
16764,CN1C(=O)c2nc(c(-c3ccccc3)c3ccc([nH]3)c(-c3ccccc3)c3nc(c(-c4ccccc4)c4ccc([nH]4)c2-c2ccccc2)C=C3)C(=O)N(C)C1=O,Nc1ccn[nH]1,0
16765,CCCCCCC1c2cc3c4c(C#CBr)c2OCOc2c1cc1c(c2C#CBr)OCOc2c(cc5c(c2C#CBr)OCOc2c(cc(c(c2C#CBr)OCO4)C3CCCCCC)C5CCCCCC)C1CCCCCC,C[N+](C)(CC(=O)[O-])c1ccccc1,0
16766,N#Cc1ccncc1,Oc1c(F)c(F)c(I)c(F)c1F,1
16767,O=C1c2cccnc2-c2ncccc21,C1CCCC1,0
16768,CN(C)C(=O)CCC(=O)N(C)C,O=C1CCC(=O)O1,1
16769,CSC1=C(SC)SC(=C2SC(C)=C(I)S2)S1,CCCCCCCCc1c2nc(c3ccc([nH]3)c(CCCCCCCC)c(CCCCCCCC)c3nc(c4ccc([nH]4)c1CCCCCCCC)C=C3)C=C2,0
16770,CC(C(=O)O)c1ccccc1,CC(C)(C)[P](=O)c1ccccc1,1
16771,COc1c(OC)c2c3c(OC)c(OC)c(OC)c4c5c(OC)c(OC)c(OC)c6c7c(OC)c(OC)c(OC)c8c9c(OC)c(OC)c(OC)c%10c%11c(OC)c(OC)c(OC)c%12c(c1OC)c2c1c(c34)c(c56)c(c78)c(c%109)c1c%12%11,Fc1c(F)c(F)c(F)c(F)c1F,1
16772,C=C1C2Cc3ccccc3CC1Cc1ccccc1C2,Cc1ccnc(N)c1,0
16773,CCCCCC(=O)c1cc2c(O)c(c1)Cc1cc(C(=O)CCCCC)cc(c1O)Cc1cc(C(=O)CCCCC)cc(c1O)Cc1cc(C(=O)CCCCC)cc(c1O)C2,Cc1ccc2ncccc2c1N,0
16774,Oc1ccc(S)cc1,CCCOc1cc2c(OCCC)cc1Cc1cc(OCCC)c(cc1OCCC)Cc1cc(OCCC)c(cc1OCCC)Cc1cc(OCCC)c(cc1OCCC)Cc1cc(OCCC)c(cc1OCCC)C2,0
16775,c1cc(CCCc2ccncc2)ccn1,O=C(O)c1ccc(Oc2ccc(C(=O)O)cc2)cc1,1
16776,CC(C)c1cccc(C(C)C)c1N1C2C(c3c(F)c(F)nc(F)c3F)=C(c3c(F)c(F)nc(F)c3F)P1c1ccccc12,ClC12C3=C4C5(Cl)c6c1c1c7c8c6C6(Cl)c9c5c5c%10c%11c9C9=C%12C%13(Cl)c%14c%15c%16c%17c%18c%14C%12(Cl)c%11c%11c%12c%14c(c%19c%20c%21c%14c%14c%22c%23c(c(c%14c%10%12)C45Cl)C3(Cl)C3=C2C2(Cl)c4c5c%10c(c(c%12c-%20c(c%14c%20c%12c%10c%10c%12c%24c(c(c4%10)C12Cl)C7(Cl)c1c-8c(c%13c2c1C%24(Cl)C(=C(C%16%14Cl)C%20%12Cl)C%152Cl)C96Cl)C%17%19Cl)C%21%22Cl)C%23(Cl)C35Cl)C%18%11Cl,0
16777,Brc1ccc(Br)cc1,CC(NC(c1ccccc1)(c1ccccc1)c1ccccc1)C(=O)NC(c1ccccc1)(c1ccccc1)c1ccccc1,0
16778,CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O,NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,1
16779,NC(=O)C=CC(=O)O,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,0
16780,c1cc(CCCc2ccncc2)ccn1,O=C(O)C1CCC(C(=O)O)CC1,1
16781,Cc1ccc(Br)cc1,O=C(O)c1ccc(N=Cc2ccccc2O)cc1,0
16782,COc1cc(OC)nc(N)n1,O=C(O)/C=C/c1ccccc1,1
16783,Oc1cccnc1,O=C(O)COc1ccc(Cl)cc1Cl,1
16784,c1cn(Cc2ccc(Cn3ccnc3)cc2)cn1,O=C(O)/C=C/C(=O)O,1
16785,OC1(c2cc3ccccc3cc2-c2cc3ccccc3cc2C2(O)c3cc(Cl)ccc3-c3ccc(Cl)cc32)c2cc(Cl)ccc2-c2ccc(Cl)cc21,NS(=O)(=O)c1ccc(Cl)cc1,0
16786,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,c1cc(-c2ccncc2)ccn1,1
16787,CC12CCCC1C1CCC3CCCCC3(C)C1CC2,[O-][n+]1ccc(-c2ccccc2)cc1,0
16788,Oc1ccc(C23CC4CC(C2)CC(c2ccc(O)cc2)(C4)C3)cc1,O[n+]1ccc(-c2cc[n+](O)cc2)cc1,1
16789,OC1(c2cc3ccccc3cc2-c2cc3ccccc3cc2C2(O)c3cc(Cl)ccc3-c3ccc(Cl)cc32)c2cc(Cl)ccc2-c2ccc(Cl)cc21,COc1ccc2cccc(CCNC(C)=O)c2c1,0
16790,Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],c1cc2cccc3c4cccc5cccc(c(c1)c23)c54,1
16791,c1ccc2cc3cc4cc5ccccc5cc4cc3cc2c1,COc1cccc(C=Nc2ccc(C(C)=O)cc2)c1O,0
16792,Cn1c2ccc(Br)cc2c2cc(Br)ccc21,c1cc(-c2cc[nH]n2)ccn1,0
16793,c1cncc(CCc2ccncc2)c1,O=C(O)CCCCCC(=O)O,1
16794,Nc1ccc(C(=O)O)cc1,O=[N+]([O-])c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,1
16795,C1CNCCN1,CC(=O)Nc1ccc(O)cc1,1
16796,O=[N+]([O-])c1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1,C[n+]1ccn(-c2cc3ccccc3oc2=O)c1,1
16797,Cn1c2c(-c3ccccc3)c(-c3ccccc3)c1C(c1ccc(C(F)(F)F)cc1)=c1c(-c3ccccc3)c(-c3ccccc3)c(n1C)=C(c1ccc(C(F)(F)F)cc1)c1c(-c3ccccc3)c(-c3ccccc3)c(n1C)C(c1ccc(C(F)(F)F)cc1)=c1c(-c3ccccc3)c(-c3ccccc3)c(n1C)=C2c1ccc(C(F)(F)F)cc1,Nc1cccnc1N,0
16798,O=Nc1ccccc1,CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,1
16799,Cl[Si](Cl)(Cl)[Si]([Si](Cl)(Cl)Cl)([Si](Cl)(Cl)Cl)[Si](Cl)(Cl)Cl,CC1(C)C(=O)NC(=O)NC1=O,0
16800,NC(=O)CC(N)C(=O)O,O=[N+]([O-])c1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1,1
16801,NC(=O)c1ccc(O)cc1,NC(=O)N1c2ccccc2C=Cc2ccccc21,1
16802,COC(=O)COc1c2cc3c(c1Br)OCOc1c(cc(c(OCC(=O)OC)c1Br)C(C)c1cc4c(c(Br)c1OCC(=O)OC)OCOc1c(cc(c(OCC(=O)OC)c1Br)C2C)C4C)C3C,CCc1cc(CC)c2ccc3c(CC)cc(CC)c4ccc1c2c43,0
16803,Oc1ccc(C2(c3ccc(O)cc3)CCCCC2)cc1,[O-][n+]1cccc2ccccc21,1
16804,c1ccc2c(c1)c1ccccc1n2-c1ccc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)cc1,O=[N+]([O-])c1ccc(-c2cnco2)cc1,0
16805,COc1ccc(C23CC4(c5ccc(OC)cc5F)CC(c5ccc(OC)cc5F)(C2)CC(c2ccc(OC)cc2F)(C3)C4)c(F)c1,CCOC(=O)c1nonc1N,0
16806,Fc1c(F)c(F)c(C#CI)c(F)c1F,c1csc(-c2cncc(-c3cccs3)c2)c1,1
16807,BrC1C2=C(C(Br)C1Br)C(Br)C(Br)C2Br,CC1=CC(=O)c2ccccc2C1=O,0
16808,CC(=O)OC1CC(=O)N1,COc1cc(CNCc2c3ccccc3cc3ccccc23)cc(OC)c1,0
16809,C1=Cc2cccc3c4cccc5c6cccc1c6n(c23)c54,ON=Cc1c(O)cc(O)cc1O,0
